Aguascalientes,Aguascalientes,Chatafierros San Pedro,Autorizado SSMAA_GIR_MIR_050_18,,Pedro,"Av. Mahatma Gandhi 703 col. San Pedro, Aguascalientes",20280,,Lunes a viernes 9:00 a 6:00 sabdado 9:00 a 2:00, 449 917 1715,,chatafierrosanpedro@hotmail.com,"https://www.google.com/maps/place/Av+Mahatma+Gandhi+703,+Desarrollo+Especial+Centro+de+Abastos,+20280+Aguascalientes,+Ags./@21.8413461,-102.2937303,3a,75y,225.58h,92.22t/data=!3m6!1e1!3m4!1sIsh3ZehqsGWkNVNaLYPi6g!2e0!7i13312!8i6656!4m5!3m4!1s0x8429edb6b4b37d7f:0x74e7fe17f5af488c!8m2!3d21.8413096!4d-102.293756",21.84875,102.294053, $	3.00 ,,,, $	2.00 ,, $	17.00 ,SI, $	2.50 ,,, $	2.00 ,, $	0.20 ,,,
Coahuila,Saltillo,Materiales Reciclables Saltillenses S.A. de C.V. (MARESA),,,Adriana Ortega / GRISELDA GUAJARDO,"Torre de pisa 350 Parque Industrial Las Torres, Saltillo, Coahuila ",25114,,Lunes a viernes de 8:00 a 13:00 y de 14:00 a 18:00 sabado de 8:00 - 02:00 hrs.,"844 431 1016 
844 431 1021

",," cuentasporcobrar@grupomaresa.com.mx
contacto@maresa.biz
coordinaciongeneral@maresa.biz",,,,SI,SI,,,,,,,,,,,,,,,
Coahuila,Torreón,Grupo Reciclaje la Laguna,,,"Gustavo Eimbcke/Lizeth Fuentes
Grupo Reciclaje la Laguna","AUTOPISTA TORREON SALTILLO KM 31, MATAMOROS, Coahuila, México",27740,,Lunes a Sabado de 08:00 a  19:00  ,"871 260 1131
871 887 4625",,"gustavo@gruporeciclaje.com; compras@gruporeciclaje.com
vcortes@petstar.mx
rhuerta@petstar.mx",,,,SI,SI,SI,,,, $	16.00 ,,,,,,,,,,
Colima,Colima,Benjamin Perez Campos - Acopio Petstar,,TELEFONOS INVALIDOS,Benjamín Perez,"Hacienda del Carmen 13, Col. La Haciendita, Villa de Álvarez, Colima ",,28987,7 a 3 pm lun a sab,"3121948280  312 194 8278
312 194 8281 
312 163 7672",,reciclerevive@hotmail.com,,,,SI,SI,SI,,,,,,,,,,,,,,
Colima,Colima,Recicladora Guerra,,"SON CAMIONETAS, NO ESTAN COMO TAL ESTABLECIDOS",Erik Guerra, Calle Acapulco Esq. Sinaloa Col. Santa Maria Colima   ,,,,312 301 7407,,,,,,SI,,,,,,Si,,Si,,,,,,,,
Colima,Colima ,Plásticos Jaliciences,,,Carlos Verduzco,"IGNACIO TORRES 85, Colonia el Moralete, Colima ",28060,,Lunes a Viernes de 08:00 am - 06:00 pm,312 304 0323,,reciclados_vereduzco@hotmail.com,"https://www.google.com/maps/place/Soto+y+Gama+85,+El+Moralete,+28060+Colima,+Col./@19.2343035,-103.7121571,3a,77.6y,139.68h,84.78t/data=!3m6!1e1!3m4!1s0QrSWuhhsdt56NU4uIz3CQ!2e0!7i13312!8i6656!4m5!3m4!1s0x84255009651a8c0f:0x1d1243c3e70a636!8m2!3d19.2344548!4d-103.7122055",19.234277,103.712112,,SI,SI,,,,SI,,,,,,,,,,
Colima,Manzanillo,Recicladora Shigaldi,,,Daniel Garcia,"Av Elías Zamora SN, Salagua, Manzanillo, Col.",28869,,Lunes  a Viernes de 09:00 A 19:00 ,314 1578299,,,https://goo.gl/maps/ztZpF6RWe2bHVyEeA,19.117196,104.33057,,, $	3.50 ,,, $	3.50 ,SI,,SI,,,,,,,,
Colima,Manzanillo,Reciclados El Jaliscience,,,,"  Av. Libramiento S/N Col. Tapeixtles. Manzanillo, Colima",,,,314 138 2309,,,,,,,,,,,,Si,,Si,,,,,,,,
Durango,Durango,Aceros Universal ,No autorizado,,,"Carretera México 1115, reserva terminal sur, Durango, ",34220,,Lunes a Viernes de 9:00 a 17:30                                                                     Sabado de 09:00 a 13:00,618 817 8840,,aceros.universal@gmail.com,https://goo.gl/maps/KuZtCzjGiS7FQWve9,24.03024,104.606654,,,,,,,Si,,Si,,,,,,,,
Durango,Durango,Reciclables Guadiana,,,,"Rubidio s/n,, esquina con Bromo a un costado del Cerezo,Ciudad industrial, Durango",34208,,"de 8:30 a 14 y de 161 a 19 hrs. de lunes a viernes
sabados de 8:30 a 15 hrs.",618 814 20 57,,rvdelgado@yahoo.com.mx,https://goo.gl/maps/HJoByVgm9dmFikpJ6,24.076768,104.594558,SI,,,,,,Si,,,,,,,,,,
Durango,Durango,Reciclados Eco Plastik ,,,Eloi Matteo Luna,"Carretra Durango a Mexico km 2.5 Col. Valle Verde Oriente Durango, Dgo",34284,,Lunes a vierness de 08:00 - 06:00 pm,618 134 13 96 / 618 111 86 57,,"recicla_0102pet@hotmail.com
mega_plastik@hotmail.com
pet_exotico99@hotmail.com
pet_exotico99@hotmail.com",,,,SI,SI,,,,,,,,,,,,,,,
Durango,Durango ,Reciclajes TNT,,,Jairo Vaquera,"Avenida Primo De Verdad 1608, , Col. Lucio Cabañas",34140,,de lunes a viernes de 9 a 18 y sabado de 9 a 15 hrs.,"618 197 95 83 y 84
045 618 133 01 32",www.cedirecicla.com.mx,"www.cedirecicla.com.mx
reciclajestnt@hotmail.com",,,,SI,SI,,,,SI,,, $	12.00 ,,,,Si,,,,Desp Industrial
Estado de México,Chalco,Recicla y Recibe,,Canjean el material por productos de su catalogo,,"Véneto, Fraccionamiento Real Verona,Ojo de Agua, Méx.",55767,,Lunes a Viernes 10:00 a 17:00          Sabado y Domingo de 10:00 a 13:00 ,5565812081,,,"https://www.google.com/maps/place/ALMAC%C3%89N+RECICLA+%26+RECIBE+CHALCO+III/@19.2773844,-98.8469157,15z/data=!4m5!3m4!1s0x0:0xd9a84bde96260d4c!8m2!3d19.2773844!4d-98.84691571slos+heroes+tizayuca!3m5!1slos+heroes+tizayuca!2s19.653129,+-98.985629!4m2!1d-98.985629!2d19.6531287!3m4!1s0x85d191a61ec99cfb:0x89f1819c13bd9bfa!8m2!3d19.8538846!4d-98.9733516?hl=es",19.277638,98.846905,Canje,Canje,,,,,Canje,,Canje,,Canje,Canje,Canje,Canje,,,
Estado de México,Chalco,Recicla y Recibe,,Canjean el material por productos de su catalogo,,"Lago de Catemaco,Chalco de Díaz Covarrubias, Méx.",56644,,Lunes a Viernes 10:00 a 17:00          Sabado y Domingo de 10:00 a 13:00 ,5565812081,,,"https://www.google.com/maps/place/ALMAC%C3%89N+RECICLA+%26+RECIBE+CHALCO+III/@19.2773844,-98.8469157,15z/data=!4m5!3m4!1s0x0:0xd9a84bde96260d4c!8m2!3d19.2773844!4d-98.84691571slos+heroes+tizayuca!3m5!1slos+heroes+tizayuca!2s19.653129,+-98.985629!4m2!1d-98.985629!2d19.6531287!3m4!1s0x85d191a61ec99cfb:0x89f1819c13bd9bfa!8m2!3d19.8538846!4d-98.9733516?hl=es",19.277668,98.846841,Canje,Canje,,,,,Canje,,Canje,,Canje,Canje,Canje,Canje,,,
Estado de México,Ecatepec,Multiplasticos BV,,,Jose Luis Beltran Pineda,"Cuahutemoc 72, urbana izhuatepec, Edo. de México, ",55320,Color gris frente a la bascula,Lunes a Viernes de 06:00 a 20:00 y Sabado de 06:00 a 13:00,55 36 65 21 80,,joseluis.beltran@multiplasticos.mx,"https://www.google.com/maps/place/MultiplasticosBV/@19.5267317,-99.0696617,3a,82.1y,120.38h,95.2t/data=!3m7!1e1!3m5!1s0CVQL6kScwJ8a0uCqWP-8g!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3D0CVQL6kScwJ8a0uCqWP-8g%26output%3Dthumbnail%26cb_client%3Dsearch.TACTILE.gps%26thumb%3D2%26w%3D86%26h%3D86%26yaw%3D116.64305%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x85d1fa77152c7803:0x6018b28a89134603!8m2!3d19.526673!4d-99.0695626",19.523312,99.084422,Si,Si,,,,Si,SI,,,,,,,,,,
Estado de México,Lerma ,Vidrio Formas,,Compra a partir de 50 toneladas a la semana ,Arturo Díaz,"S. Rafael 37, FIndustrial Lerma, Isidro Fabela, Lerma de Villada, Méx.",52000,,Lunes a Viernes de 08:00 a 16:00,728 285 2330 EXT 312,http://www.vidrioformas.com/,arturodiaz@vidrioformas.com,No lo localizo en maps,,,,,,,,,,,,,,,,"Si, envases limpios",,,
Estado de México,Lerma de Villada,Arpema Plasticos S.A. de C.V.,,,Pedro Arnauda R.,"Rancho Don Pepe 230, Francisco I Madero,  San Mateo Atenco, Méx.",52106,,Lunes a Viernes de 09:00 a 18:00,722 286 9600,,cmartinez@arpema.com.mx,"https://www.google.com.mx/maps/@19.3131878,-99.543067,3a,75y,80.26h,90t/data=!3m7!1e1!3m5!1s7IfSxEQMnDxatGyI1t7p4Q!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3D7IfSxEQMnDxatGyI1t7p4Q%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D79.69501%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",19.303328,99.535575,Pet post Industrial,,,,,,,,,,,,,,,,
Estado de México,Los Reyes Acaquilpan,PROMAPI,,Reciclan el vidrio y debemos registrarnos como proveedor ,ricardo garcia,Carretera Federal México-Texcoco Km 21.5. Los Reyes Acaquilpan,56500,,Lunes  a Viernes de 06:00 a 18:00 Sabados de 06:00 a 14:00,5856 8871 y 72,http://www.reciclatuvidrio.com/promapi/,ruben.velazquez@o-i.com,No lo localizo ,,,,,,,,,,,,,,,,"Vidrio cristalino a $1,5750 tns / Vidrio de color verde, ámbar y azul $1,500 tns",,,
Estado de México,Los Reyes la Paz ,"Reciclados del Izta, S. de R.L. de C.V.",,Ya ha trabajado con ECOCE,Ing. José Guadalupe Mireles Hernández,"Francisco I Madero 26 Col. La Magdalena Atlicpac, Los Reyes la Paz, Edo Méx
",56525,,Lunes a Viernes de 07:00 a  16:00 ,55 4458 2720,,joseg.mireles@gmail.com,,,,,,,,,,,, $	0.80 ,SI,"SI, blanco",,,,,,
Estado de México,Morelos,"Integradora Mexicana de Reciclados Sustentables, S.A. de C.V.",,telefono a cambiado,Ing. Carlos Acosta Mendoza,"Calle San Agustin S/N Colonia Pueblo Nuevo de Morelos Estado de México,",55600,,,"551 677 9109
55 1993 8096",,imerssa@hotmail.com,,,,,,,,,, $	16.00 ,, $	1.80 ,,Si,,,,,,
Estado de México,Naucalpan,"Desperdicios Industriales
",,,"Jenny Trejo
","Avenida Gustavo Baz 33 San Bartolo Naucalpan , Sobre Gustavo Baz, 20 de Noviembre 4 Avenida  Gustavo baz ",53100,A espaldas de palacio municipal,"Lunes a viernes de 9:30 a 06:00 pm y sabados de 9:30 03:00 hrs,","557042 7198 
553868 8067 
 55 6038 1203",desperdicios-industriales6.webnode.mx,compradesperdicios@gmail.com,"https://www.google.com.mx/maps/@19.4773052,-99.2325212,3a,51.8y,285.5h,90.85t/data=!3m6!1e1!3m4!1sLPOu0sWDlHTTk-sGiIr6uw!2e0!7i13312!8i6656",19.476851,99.232619,SI,SI,,,,,SI,SI,SI,,,SI,,,,,
Estado de México,Naucalpan,Industria Vidriera Naucalpán S.A DE C.V,,Recibe roto o botellas enteras separadas por color ,Ma. Trinidad Hernández V.,Av. Naucalpan #180 B Col La Cañada  Naucalpán Edo Méx,53570,,Lunes a Viernes 09:00 a 18:00 ,5553 59 5822,,,,,,,,,,,,,,,,,,,Si,,,
Estado de México,Naucalpan,Marcela Hernandez,,"Botellas enteras o rotas, solo separado por color",Marcela Hernández,camino real a san mateo sn col san mateo en Naucalpan Edo. de México,53219,,lunes a virnes 08:00 a 16:00 Sabado de 08:00 a 12:00 pm ,55 2762 4107,,,"https://www.google.com/maps/place/Calle+Orqu%C3%ADdea+13,+Loma+Linda,+53619+Naucalpan+de+Ju%C3%A1rez,+M%C3%A9x./@19.4628273,-99.2425409,42a,35y,349.52h,45.02t/data=!3m1!1e3!4m5!3m4!1s0x85d203ae2af182f5:0xa4343509eb752973!8m2!3d19.4633757!4d-99.2424928",19.463406,99.242492,No,,,,,,SI ,,,,,,,"$500 ton verde
$750 Ton Ámbar
$1000 cristal",,,
Estado de México,San Nicolas Tolentino,Servicio Ecológico de Limpieza (SEL),,,Juan Jose Ortega Sánchez / Vanesa Ortega Roldan,"Calle Jose Maria Morelos No. 300 San Nicolás Tolentino, Toluca Edo de México ",50230,,Lunes A Viernes de 08:00 A 17:00,722 171 4567,,seljjortega@hotmail.com,"https://www.google.com.mx/maps/@19.3524464,-99.5803537,3a,75y,258.91h,84.48t/data=!3m6!1e1!3m4!1sK2eVkJNUVV5aZEY33u6DZg!2e0!7i13312!8i6656",19.353786,99.582087,SI,,,,,,SI,,,,Si,,,,,,
Estado de México,Tecámac,"Tecnología de Reciclaje, S.A. de C.V. (TdeR)",,,"Marcelino Mendoza
Julio López Lena","Av. Bosques de Chapultepec No. 32 Fraccionamiento Bosques de, Tecámac de Felipe Villanueva, Méx.",55764,"Lateral del Circuito Exterior Mexiquense, 1.5 Kilómetros
adelante de Casas SADASI en Los Héroes de Tecámac",Lunes a viernes 07:30 - 06:00 pm Sabado 08:00 a 12:00,58 36 72 60 EXT 216,,compraspet@tdr.mx,,,,SI,,,,,,,,,,,,,,,,
Estado de México,Teotihuacan,Destrucciones Rodriguez ,,NO QUIEREN DAR INFORMACION POR TELEFONO,Rosendo Rodríguez,"Municipio de Teotihuacán, Col. Palomar Atlatongo",,,,"55 1380 0818
554 9831 1278 ",,destrucciones3r@hotmail.com,,,,,SI,,,,,SI,,,,,,,,,,
Estado de México,Tizayuca,Recicla y Recibe,,Canjean el material por productos de su catalogo,,"Los Heroés Tizayuca
",,,"Lunes a viernes 09:00 - 06:00 pm
Sabado 09:00 a 01:00 pm",5565812081,,,"https://www.google.com.mx/maps/place/Los+Heroes+Tizayuca+Centro+de+Ventas+Sadasi/@19.8538846,-98.9738988,171m/data=!3m1!1e3!4m14!1m8!2m7!1slos+heroes+tizayuca!3m5!1slos+heroes+tizayuca!2s19.653129,+-98.985629!4m2!1d-98.985629!2d19.6531287!3m4!1s0x85d191a61ec99cfb:0x89f1819c13bd9bfa!8m2!3d19.8538846!4d-98.9733516?hl=es",19.85439,98.973153,Canje,Canje,,,,,Canje,,Canje,,Canje,Canje,Canje,Canje,,,
Estado de México,Tlalnepantla de Baz,Gilorio,,,Karla Gpe. Oriol Reyes ,"Río de los remedios73 Col. San Juan Ixhuatepec, Tlalnepantla de Baz ",,Cerca del cruce de Insurgentes Norte y Río de los Remedios calle adoquinada,Lunes a Viernes de 8:30 a 6:00 p.m. y sábados de 9:00 a 16:00 p.m.,"55 6252 9226
55 6611 3651
",,karlaori27@gmail.com,,,, $	7.50 ,,"SI, TRANSPARENTE",,,, $	15.00 ,, $	3.80 ,,,SI,,,,,
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Mercado Morelos, Calle José Luis Álamo, Colonia Morelos 1ra Sección",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"WalMart Terminal, Prolongación 5 de Mayo, Colonia Progreso",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Súper Kompras de Pino Suárez, Pino Suárez Sur esq. Plan de Ayala, Colonia La Magdalena",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Súper Kompras Fidel Velázquez, Fidel Velázquez esq. Nezahualcóyotl, Barrio San Sebastian.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Soriana, Av. Adolfo López Mateos, Col. Miguel Hidalgo y Corralitos.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"El Calvario, Horacio Zúñiga esq. con Quintana Roo.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"La Mora, Circuito Adolfo López Mateos esq. Adolfo López Mateos, Col. La Mora.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"La Galia, Rosas esq. Dalias, Fraccionamiento La Galia, San Pedro Totoltepec.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Parque Cuauhtémoc (Alameda Central), C. Ezequiel Ordoñez, Col. Merced Alameda.",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Santa María Zozoquipan, Independencia No. 143, Santa María Zozoquipan (en la explanada de la subdelegación).",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Sauces V; Paseo de las Palmas, entre Hacienda de en Medio y Hacienda Axapusco",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Centro de Acopio Toluca,,ECO Centros Toluca,,"Independencia, C. Valladolid entre 20 de Noviembre y Acatempan, Colonia Independencia",,,,,,,,,,Si,Si,,,,,Si,,Si,,Si,,,,,,Si
Estado de México,Toluca,Mercado de Reciclado Urawa,,,Daniela,"Urawa 110 Col. Progreso, Toluca.",,,,722 212 1821,,peirbas@hotmail.com,,,,SI,,,,,,,,,,,SI,,,,,
Estado de México,Toluca,Recicladora Santa Ana,,,,"Blvd. Solidaridad las Torres 13, Delegación Sta Ana Tlapaltitlán Toluca de Lerdo, Méx",50160,,"Lunes a Viernes de 08:00 a 06:00
Sabado 08:00 a 04:00",722 407 5923,,,,,,Si,,,,,,SI,Si,Si,,,Si,,,,,
Estado de México,Toluca,Servicio Ecológico de Limpieza (SEL),,,Juan Jose Ortega Sánchez / Vanesa Ortega Roldan,"Calle Jose Maria Morelos No. 300 San Nicolás Tolentino, Toluca Edo de México C.P. 50230",50230,,Lunes a Vierenes de 09:00 a 16:00,722 171 48 49,,seljjortega@hotmail.com,,,,,,,,,,,,,,,,,,,,
Estado de México,Toluca ,IMER,Licencia de Funcionamiento Municipal,,Diana Esquivel Vazquez,"Carr. Toluca-Naucalpan Km. 52.8 N° 1501 Sn. Mateo Otzacatipan Casi esq. Con Av. Las Partidas, Parque Industrial Toluca 2000 , Toluca Estado de México 
",50200,,,"722 277 0471 
Ext. 309
722 522 7085",,"lizbeth.buenrostro@imer-mex.com.mx
rosario.ramirez@imer-mex.com.mx
centrodetransferencia@outlook.com","https://www.google.com.mx/maps/@19.36716,-99.5686973,3a,75y,336.92h,91.47t/data=!3m6!1e1!3m4!1scyeNZvSVvOojK8q6QA6uTw!2e0!7i13312!8i6656",19.367049,99.568523,SI,,,,,,,,,,,,,,,,
Estado de México,Tultitlán,Plásticos Panamericanos S.A. de C.V.,,,Ulises Rangel,"Av. Uno 2029 Esq. Calle Cuatro Parque Ind. Tultitlan 54900, Tultitlan, Edo. De México.",,,Lunes a Viernes de 09:00 a 18:00,58 99 80 81     58 88 35 33,,urangel@grupotampico.com,,,,,Si,,,,,,,,,,,,,,,
Guanajuato,Celaya - Guanajuato,"Centro de Procesamiento de Resinas, S.A. de C.V. CPR Mex",,Ya trabajó con ECOCE,Pietro Bello /Francisco González / Alberto Ramirez,"Carretera Celaya a Salvatierra, Km. 14 s/n Localidad Ojo Seco -  Celaya - Guanajuato",38158,,,461 165 86 46 ext. 112,,franciscogonzalez@cprmex.net; pietrobello@cprmex.net; albertoramirez@cprmex.net,"https://www.google.com.mx/maps/place/CPRMEX+S.A.+De+C.V./@20.3936545,-100.7879235,16.25z/data=!4m12!1m6!3m5!1s0x842cba6e69b0f701:0x28f8509e8b1c49cd!2sCPRMEX+S.A.+De+C.V.!8m2!3d20.394098!4d-100.788121!3m4!1s0x842cba6e69b0f701:0x28f8509e8b1c49cd!8m2!3d20.394098!4d-100.788121",20.394590,100.788117,SI,,,,,,,,,,,,,,,,
Guanajuato,Guanajuato,Petstar (Samuel Cuevas) ,,,Samuel Cuevas Elias,"Carretera Guanajuato-Silao KM. 8.5 Col. San José de Luz Gto, Guanajuato ",36030,,,"473 134 31 75
",,samuelcuevaselias@live.com.mx,,,,SI,SI,,,,,SI,,SI,,,,,,,,
Guanajuato,Guanajuato,Recicladora y autopartes Mayorga,,,Sr. Juan Mayorga,"Carretera Libre Gto.-Silao Km. 7.5 Poblado Nochebuena, Gto., Gto, ",,Adelante de la báscula, lunes a viernes de  09:00 a 18:00 y sábado de 09:00 a 14:00 hrs.,473 114 63 27,,,,,,SI,SI,,,SI,SI,SI,,SI,,,SI,,,,,
Guanajuato,Celaya - Guanajuato,CPR,,,ALBERTO RAMIREZ ENCARGADO DE COMPRAS ,"Carretera Celaya Salvatierra km 14, s/n, Loc. Ojo Seco, Celaya",38158,,,"461 206 23 27
461 165 8646 y 47 ext. 112",,,,,,SI,,,,,,,,,,,,,,,,
Guanajuato,Leon,Reciclados y empacados de Leon antes S.A de C.V antes  Fibramet,,,"Paulino Hernández Ramírez
Sr. Erick Hernández Flores
Sr. Emmanuele Herandez Flores4","jorge vertiz campero 1817, col san pedro de los hernandez, leon juanjuato",37278,,Lunes a Viernes 08:00 a 17:00 Sabado de 08:00 a 13:00,477 711 40 49 / 49 55,,lambolimbo@otmail.com,,,, $	5.00 ,,,,,, $	12.00 ,, $	3.00 ,,,, $	1.70 ,,,,
Guanajuato,León,PETSTAR (Reciclyn),,,"Fernando Carmona
Fernando Zamora",Circuito de la Alizarinan No. 705-1 El Timbre León Guanajuato,37666,,,044 55 44 94 29 70,,"vcortes@petstar.mx
rhuerta@petstar.mx",,,, $	4.00 , $	3.00 ,,,,, $	15.00 ,,$1.50,,,,,,,,
Guanajuato,León,Recicladora Navarros ,,No contestan el telefono,,Calle Olimpia con esquina Blvd Villas de San Juan,,,,"
045 (477) 315 3354",,albertoramirez@cprmex.net,,,,,,,,,, $	17.00 ,, $	2.00 ,,,,,,,,
Guanajuato,León,Vidrío Recuperable ,,,Juan José Sanchez,"Av.Transportitas 420-c,  valle de leon, Leon, Guanajuato ",37106,,Lunes a viernes de 09:00 am - 05:00 pm sabado de 09:00 a 13:30 ,477 636 2020 ,,reciclaje.vir@gmail.com,No lo localizo ,,,,,,,,,,,,,,,,SI ,,,
Guanajuato,Silao,"Limpieza y Reciclados del Bajío S.A. de C.V.
LYRBA",,Madera,"C.P. Armando Garcia Contreras, Rodrigo Orozco, Alberto Rangel",Carretera Silao- Irapuato Km 1.5 Rancho San Ignacio,,,,477 718 36 27               472 722 47 76/2611,,rorozco@lyrba.com.mx; arangel@lyrba.com.mx,,,,,,,,,,,,,,,,,,,,Madera
Guerrero,Acapulco,El Mexicano,,,Miguel Bautista,"Velázquez De León 21 Col Centro, Acapulco De Juarez, Guerrero",,,,"01 74 44 82 05 98
01 74 44 83 15 18",,platicoselmexicano@hotmail.com,,,,,,,,,,,,,,,,,,,,
Guerrero,Acapulco,El Reciclado,,,,"Carretera Vieja la Venta S/N , Vacacional 
Acapulco de Juárez, Guerrero",39715,,,,,,,,,,,,,,,,,,,,,,,,,
Guerrero,Acapulco,Integrare,,Enviar muestra de bolsas y actualizar dirección,"Juan Carlos Guzmán
Sr. Matín Leiva encargado","Emiliano Zapata 103 Entre Calles 4 Y 5 ,Acapulco de Juárez  Bella Vista colonia
",39550,,,"744 482 9884 
744 159 8094 ",,"integrare_soporte_tecnico@hotmail.com
integrare_recicla@live.com.mx",,,,,SI, $	2.50 ,,,,,, $	13.00 ,,,,,,,,
Guerrero,Acapulco,Plasticos Mejia,,,Joaquín Martínez,"Calle Río San Luis 103 , Colonia Bella Vista 
Acapulco de Juárez, Guerrero",39550,,,01 744 483 99 09,,,,,,,,,,,,,,,,,,,,,,
Guerrero,Acapulco ,Alina,No Autorizado - Licencia de Funcionamiento,,Leandro Fierro ,Juan R. Escudero Lote 4 Col. La Venta ,39933,,,,,,,,,,,,,,,Si,,Si,,,,,,,,
Guerrero,Acapulco ,Avangard Mexico S. DE Rl de Cv Planta Acapulco,No autorizado- Permiso Municipal,,Ing. Jose Alfredo Clavel,"Blvd. Jose López Portillo N° 5 y 6 Bodega 8, Renacimiento,  Acapulco, Guerrero",39715,,,744 403 6904,,jclavel@petstar.mx,,,,$ 4.00,SI,,,,,,,,,,,,,,,
GUERRERO,Chilpancingo ,RECIPET,,,"Samuel Diaz y Silvia Lome Román
Silvia Lome Román","Carretera Nacional Mexico - Acapulco kilómeto 9, Petaquillas; entre Chilpancingo y Petaquillas, ",,Por el reten de la policia comunitaria. ,De lunes a vienes de 8 a 18 hrs y sabado de 8 a 14 hrs.,"045 747 509 17 21
01 614 47 89 306",,reciklando@hotmail.com; reci.recipet@outlook.com,,,,SI,,,,,,,, $	1.10 ,,,,,,,,
GUERRERO,Chilpancingo de losBravo,Lucina Uriostegui Brito,No Autorizado - Licencia de Funcionamiento,,"Freddy Morelos Aguirre
","Mz- 3 Lt. 5 Entrada deportivo Las Colinas, Barr. San Isidro Loc. Petaquillas Gro  (Carretera Chilpancingo - petaquillas s/n petaquillas",39105,Atrás del hotel bugambilias,,"747 145 45 87
747 142 49 91",,fredy_guache@hotmail.com,,,,SI,SI,,,,, $	23.00 ,, $	1.50 ,,,,,,,,
Guerrero,Iguala,El Reciclaje,,,Alfredo Medina Flores,,,,,733 333 2585,,,,,,,,,,,,,,,,,,,$2.50 transparente o ambar,,,
Guerrero,Zihuatanejo ,"Acopio y Metales ""El Güero""          ",,,Josué Rodriguez Telefono,"Entrada al basurero Municipal, Carr. Zihuatanejo-Manzanillo, Guerrero",,,,755-130-1718,,,,,,,,,,,,,,,,,,,,,,
Guerrero,Zihuatanejo ,Adela Gomez Molina,,,Jose Alfredo Bello Baylon /Evelia García Moreno,"Carretera s/n entrada al relleno sanitario municipal de Zihuatanejo, colonia puerta del sol, Zihuatanejo de Azueta, ",40880,,,"01 (755) 101 9955 
01 (755) 122 9138
01 (755) 136 0482",,abaylon19@gmail.com,,,,SI, $	2.00 ,,,,, $	13.00 ,, $	1.50 ,,,,,,,,
Hidalgo,Epazoyucan,Miguel Juárez,,,Miguel Juárez,Dirección Km. 3 carretera Pachuquilla-Epazoyucan Municipio de Epazoyucan Estado de Hidalgo.,,,,045 (771) 746 0092,,,No lo localizo ,,,SI,SI,,,,,,,,,,,, $	0.20 ,,,
Hidalgo,Epazoyucan,Mineral de la Reforma S.A. de C.V. /Lucrecia González / Acopiador PETSTAR,No autorizado,,Gilberto Rivera Morales / A. Santiago Martinez,Dirección Km. 3 carretera Pachuquilla-Epazoyucan Municipio de Epazoyucan Estado de Hidalgo Francisco Madero 105. Col.Avila Camacho ,42077,,,771  208 1916,,"lucreciag460@gmail.com 
santimtz2111@gmail.com",No lo localizo ,,,SI,SI, $	1.50 ,,,,,,,, $	1.00 ,,,$.30 de preferencia entero,,,
Hidalgo,Hidalgo,SCA,SCA Planta Sahagún,ELLOS FABRICAN EL PLASTICO,Claudio Ramírez,"Km. 6.5 Carretera Federal Cd. Sahagún a Emiliano Zapata Cd. Sahagún, Hidalgo",43991,,,045 664 409 40 55,,claudio.ramirez@sca.com,,,,,,,,,,,,,,Si,,,,,,
