CDMX,Magdalena Contreras,Reciclaje Akire,"Avenida San Francisco 15, La Magdalena, Barranca Seca, CP. 10580
La Magdalena Contreras, CDMX.",19.304766,-99.243683,"Lunes a Viernes 08:00 am - 08:00 pm
Sabado cerrado","55 4582 6130
55 8413 8796",,,,,,,,,,$21.00,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Magdalena Contreras,Compra de productos reciclables Berna,"3ra Cda Astilleros 35 esquina Astilleros, Lomas de San Bernabé, CP. 10350
La Magdalena Contreras,  CDMX.",19.31198762578050,-99.26329387261670,"Lunes a Viernes 09:00 am - 06:00 pm
Sabado cerrado",55 3175 8591,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Liverpool Escobedo,"Eje 4 Pte 667-578, Chapultepec Morales, Anzures, CP. 11590
Miguel Hidalgo, CDMX",19.43383226193560,-99.18219537922690,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,"Centro de acopio de papel y metales
","Esquina con Lago Patzcuaro, Tercera Privada de Laguna de Guzmán 59, Anáhuac I Secc, CP. 11320
Miguel Hidalgo, CDMX.",19.44321670951100,-99.17215140943980,,55 5260 4458,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Leibnitz,"Leibnitz esquina Thiers n/a, Col. Anzures, C.P. 11590, Miguel Hidalgo, CDMX",19.43433712660840,-99.17975010879470,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Museo Tamayo,"Calz. Mahatma Gandhi, Polanco, Bosque de Chapultepec I Secc, CP. 11100 
Miguel Hidalgo, CDMX",19.424235462967700,-99.18046681283070,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Euler,"Euler, Chapultepec Morales, Polanco V Secc, CP. 11560
Miguel Hidalgo, CDMX.",19.431490,-99.181396,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Centro de reciclaje Piensa Verde,"Av. Benjamín Franklin 208, Escandón I Secc CP. 11800
Miguel Hidalgo, CDMX.",19.404141151740100,-99.17337147815480,"Lunes a viernes 09:00 am - 07:00 pm
Sabado 09:00 am - 03:00 pm",551 794 3880,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Ejercito Nacional y Moliere,"Av Ejército Nacional 843, Granada, CP. 11520
Miguel Hidalgo, CDMX.",19.438518,-99.201358,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Liceo Franco Mexicano,"Av Ejército Nacional 952, Granada, Miguel Hidalgo, Ciudad de México, CDMX",19.438369981402700,-99.20584649742580,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Compra Venta de Desperdicio Industrial ,"Lago Huron s/n, Legaria, , CP. 11410
Miguel Hidalgo, CDMX.",19.456187351815600,-99.18933049283890,,,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox  del Perú,"Parque del Perú y Paseo de la Reforma S/N, Col. Lomas de Chapultepec, C.P. 11000
Miguel Hidalgo, CDMX.",19.42098028573390,-99.2180609322738,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Athos,"Av. Paseo de la Reforma 1116 A, Lomas de Chapultepec VI Secc, CP. 11000 
Miguel Hidalgo, CDMX",19.419387,-99.217734,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,"Biobox Prado Sur
","Parque Jaime Torres Bodet, Prado Sur y Monte Pirineos 303 n/a, Col. Lomas Virreyes, C.P. 11000
Miguel Hidalgo, CDMX",19.42283207621000,-99.20734292841560,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Campos Elíseos,"Campos Elíseos y Arquímedes n/a, Col. Polanco, C.P. 11550
Miguel Hidalgo, CDMX.",19.42841282157100,-99.19169510477270,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Bio Box Parque Lincoln,"Emilio Castelar y Edgar Alan Poe 30 A S/N, Col. Polanco, C.P. 11550
Miguel Hidalgo, CDMX",19.430335,-99.200054,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox  Homero,"Homero y Arquimedes 182, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.435780292844500,-99.1908478093392,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Jaime Balmes,"Horacio 1751 esquina Jaime Balmes n/a, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.4356908063669,-99.21025711984860,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Lamartine,"Horacio esquina Lamartine S/N, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.433382853731200,-99.189696855138,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Horacio/Euler,"Horacio, Torcuato Tasso y Euler n/a, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.4328433369926,-99.1834231110941,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Horacio y Anatole,"Horacio1008 y Anatole France en la fuente n/a, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.434180,-99.197289,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Masaryk De La Barca,"Masaryk 419 entre Calderón de la Barca y Edgar Allan Poe n/a, Col. Polanco, C.P. 11550, Miguel Hidalgo, CDMX",19.432012529907600,-99.1995940575457,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Urbina,"Parque Lincoln, Luis G. Urbina esquina Aristóteles 20 n/a, Col. Polanco, C.P. 11850
Miguel Hidalgo, CDMX",19.428881438913800,-99.19392416100360,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Lagrange,"Av. Homero 1818, Polanco I Secc, CP. 11510
Miguel Hidalgo, CDMX.",19.436814196191100,-99.21082274746600,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Masaryk Moliere,"Av Moliere 74-70,  Polanco II Secc, CP. 11550
Miguel Hidalgo, CDMX.",19.432002444233200,-99.2019009270299,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Masaryk Taine,"Av. Pdte. Masaryk 89, Polanco V Secc, CP. 11560
Miguel Hidalgo, CDMX.",19.43151497633270,-99.18501293519970,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Compro metal para reciclar,"Mar Egeo 208, Popotla, CP. 11400 
Miguel Hidalgo, CDMX.",19.458464800048600,-99.17969477021410,"Lunes a viernes 10:00 am  - 06:00 pm
Sabado 10:00 am - 06:00 pm",,,,,,,,,,,$16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Biobox Parque Charles de Gaulle,"Parque Lira y Gobernador Agustín Vicente Eguia S/N, Col. San Miguel Chapultepec, C.P. 11850
Miguel Hidalgo, CDMX",19.407733,-99.189726,"Lunes a viernes 07:00 am - 09:00 pm
Sabado y Domingo 07:00 am - 09:00 pm",,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,IMuRecicla,"Eje 4 Sur 75-61, San Miguel Chapultepec I Secc, CP. 11850
Miguel Hidalgo, CDMX",19.407702258980300,-99.18913777755550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Compra y venta de desperdicios industriales Lopez,"Mar Mediterráneo 63B, Tacuba, CP. 11410
Miguel Hidalgo, CDMX.",19.45940406725820,-99.1847956416801,,,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,"Compra /Venta de PET, Cartón y metal","11 de Abril 118, Tacubaya CP. 11870
Miguel Hidalgo, CDMX.",19.395992068532700,-99.18572764685370,"Lunes a viernes 09:00 am - 06:00 pm
Sabado 09:00 am - 03:00 pm",55 2297 3441,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Miguel Hidalgo,Centros de reciclaje Recupera,"Privada Martires de Tacubaya 5, Escandón I Secc, CP. 03800
Miguel Hidalgo, CDMX",19.397063498090000,-99.18281672783760,"Lunes a viernes 09:00 am - 06:00 pm
sabado 09:00 am - 01:00 pm",55 5271 6001,https://www.recuperamexico.com/centros_reciclaje/index.html,Recupera Reciclaje,m.contreras@recuperamexico.comcmcbabl@yahoo.com.mx,Si,Si,,,,,Si,Si,,$0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Recicladora Electrónica,"Carretera Tlaltenco Eje 10, Autopista México - Puebla S/N, Ampliación Santa Catarina CP. 13120
Tláhuac, CDMX",19.319605596034100,-98.96085537384650,Lunes a Viernes 09:00 am - 06:00 pm,55 8526 6711,https://www.recicladoraelectronica.com/index.html,,info@recicladoraelectronica.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Compra venta de desperdicio industrial,"Av Guillermo Prieto mz 635 lt 3 y esquina Luciano Becerra, Conchita B, CP. 13360.
Tláhuac, CDMX.",19.289198850691800,-99.04051473203670,Lunes a viernes 09:00 am - 06:00 pm,,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Deposito de fierro,"Local 49 y 50, Camino Real a Zapotitlán, La Polvorilla, CP. 09750
Tlahuac, CDMX.",19.316183121461000,-99.04110021985660,,,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,"Bodegas Estrella, S.A de C.V.","Providencia 89, Las Arboledas, CP. 13210
Tláhuac, CDMX.",19.306932,-99.057712,,555 845 1599,http://bodegasestrella.com.mx/index.php/que-compramos,,"bodestrella@prodigy.net.mx
info@bodegasestrella.com.mx",,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Centro de acopio la china,"Don Carlo, Miguel Hidalgo, CP. 13200
Tláhuac, CDMX.",19.296519578344500,-99.04756226710520,"Lunes a viernes 09:00 am - 06:00 pm
Sabado 09:00 am - 01:30 pm",55 2160 1081,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Desperdicios Industriales Rojas,"Av. Tlahuac, San Francisco Tlaltenco, CP. 13400
Tláhuac, CDMX",19.29537620468740,-99.02087221100300,,55 4165 6500,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Compra y venta López,"Calle 8 Mz19 Lt18 y esquina Ignacio Martinez,  San Miguel, CP. 13070
Tlahuac, CDMX.",19.306264534564300,-98.96689511616980,"Lunes a viernes 09:00 am - 06:00 pm
Sabado 09:00 - 03:00","55 2949 3137
55 3904 7906",,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Compra y venta de Desperdicios Industriales ,"Av. Tlahuac 5902, Santa Ana Poniente, CP. 13300
Tláhuac, CDMX.",19.30154707913510,-99.05167165693090,,,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Recicladora The Ewaste Group,"Callejon José Espinoza Gorostiza 7b, La Guadalupe, Santa Catarina Yecahuitzotl CP. 13100
Tláhuac, CDMX.",19.310098989337700,-98.97294312374760,Lunes a viernes 09:00 am - 06:00 pm,"55 8526 1295
55 5860 1779",https://theewaste.com/,,info@theewaste.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlahuac,Desperdicios Industriales Ale y Ali,"Manzana 102 70, Av Estanislao Ramírez Ruiz, Amp. Selene, CP. 13420
Tlahuac, CDMX.",19.28650057451950,-98.99962741281460,,55 5842 8865,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlalpan,El 29,"Michoacán 29, La Joya, CP. 14090
Tlalpan, CDMX.",19.279223,-99.165961,"Lunes a viernes 09:00 am - 06:00 pm
sabado 09:00 am - 03:00 pm",56 1334 4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlalpan,Compra y Venta de Desperdicio Industrial,"Carr. Picacho-Ajusco 60, Amp. Miguel Hidalgo, CP. 14250
Tlalpan, CDMX.",19.27622392511700,-99.20833569193870,,55 1850 9422,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlalpan,Industria Mexicana De Reciclaje ,"Lt. 41, Cansahcab Mz. 4, Pedregal de San Nicolás 1ra Secc, CP. 14100
Tlalpan, CDMX.",19.295054763120300,-99.23193557864570,"Lunes a viernes 09:00 am - 06:00 pm
sabado 09:00 am - 12:00 pm",,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Tlalpan,ReciclHarto /Compra de desperdicios Industriales,"Mz.19 Lt 28, Calle Labná, Popular Santa Teresa, CP. 14160
Tlalpan, CDMX.",19.301919760448500,-99.22298214966970,Lunes a viernes 10:00 am - 06:00 pm,55 6293 9836,,,,Si,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Venustiano Carranza ,Depósito Estadio Azteca,"Av. Río Churubusco 218 Puebla, CP. 15020
Venustiano Carranza, CDMX.",19.4083920709473,-99.07752199164280,,55 5271 6001,,,,Si,Si,,,,,Si,Si,,$0.40 botellas enteras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Venustiano Carranza ,Reciclables Macías,"Calz. de la Viga 260-254, Artes Gráficas, CP. 15830.
Venustiano Carranza, CDMX.",19.409255711292300,-99.12674121416250,,55 5740 9512,,,,Si,Si,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Venustiano Carranza ,Centro de acopio El triunfo,"Nte 13 183, Moctezuma 2da Secc, CP. 15530
Venustiano Carranza, CDMX.",19.428547327889200,-99.09971501102280,"Lunes a viernes 08:00 am - 05:30 pm
Sabado 08:00 am - 02:00 pm",55 2643 5343,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,Venustiano Carranza ,Depósito de desperdicio Industrial,"Norte 174 No. Ext. 711, Int. 5B, Pensador Mexicano, CP. 15510
Venustiano Carranza, CDMX",19.443464,-99.087035,Lunes a Viernes 09:00 am - 05:30 pm,55 1851 1934,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDMX,,Compro tapas de plastico,,,,,55 1695 4274,,Compro tapas de plástico en CDMX,mexicosa@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,San Cristóbal de las Casas,Recuperadora de metales Jonathan ,"Prolongación Río Grijalva, Calzada Río Grijalva C.P. 29264
San Cristóbal de las Casas, Chis",16.7245084837728,-92.65573609925520,,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,San Cristóbal de las Casas,Reciclaje Trinidad,"Trinidad, Explanada del Carmen, CP. 29264
San Cristóbal de las Casas, Chis.",16.7177639123273,-92.64965393273180,,,,,,Si,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,San Cristóbal de las Casas,Productos Reciclables de los Altos,"Prolongación Insurgentes 141, Colonia Barrio De María Auxiliadora
San Cristóbal de las Casas, Chis",16.716297228702100,-92.63624583546790,"Lunes a viernes 07:00 am - 05:00 pm 
Sabado 07:00 am - 03:00 pm",967 137 8141,,,reciclablesdelosaltos@hotmail.com,$2.50,,,,SI,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tapachula,Grupo Recicle,"Carretera panamericana tramo tapachula-huixtla, a la altura de viva mexico
Tapachula, Chis.",14.7238126008067,-92.42369106663580,"Lunes a viernes 08:00 am - 05:00 pm 
Sabados 08:00 am - 02:00 pm",962 152 6837,https://elreydelreciclaje-com.webnode.mx/?fbclid=IwAR3CqTLt-gh42sM9CeRC5iM3UZTDxAKsen6jGuywVWKDyOL7HHGxSEEPJ-s,https://www.facebook.com/GrupoRecicleMaterialFerrosoYNoFerroso/,gruporecicle_tapachula@hotmail.com,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Ecocyc,"Segunda ote sur 676, Francisco I. Madero, CP. 29066
Tuxtla Gutiérrez, Chis.",16.728195656981400,-93.09671731482310,Lunes a viernes 09:00 am - 03:00 pm,961 232 2746,,,,$4.50,Si,Si,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recuperadora de metales Miriam,"9a. Sur Ote. 2395-2031, Bienestar Soc, CP.29077
Tuxtla Gutiérrez, Chis.",16.741393,-93.099260,,,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,PACSUR Centro Reciclaje,"Libramiento Sur Ote 4445, Castillo Tielmans, CP. 29070
Tuxtla Gutiérrez, Chis.",16.739280526914300,-93.08345113268030,,961 347 7998,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Fierro Viejo ,"Avenida La Floresta Col 24
Tuxtla Gutiérrez, Chis.",16.74645643857430,-93.06721354897710,,961 143 5589,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recicladora Juanjo,"Calle Nueva Creación, Loma Bonita, CP. 29050
Tuxtla Gutiérrez, Chis.",16.716794443869300,-93.17351982073230,Lunes a sábados 8:30 a 06:00 pm,961 112 0415,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Eco-ruta,"Calle Sexta Pte. 8-13, Los Amates, CP. 30700 
Arriaga, Chis.",16.238725,-93.899093,,966 112 2778,,,,,,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Chatarrera Belen ,"9a. Sur Ote. 2510-2590, Santa Ana, CP. 29090
Tuxtla Gutiérrez, Chis.",16.740551,-93.097373,,961 128 7149,,,robertoaguilar6780@gmail.com,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recuperadora de Metales,"12A. Oriente Sur 536, CP. 29070
Tuxtla Gutiérrez, Chis.",16.748621673298300,-93.1067248051824,,961 250 7530,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recop Reciclajes Ecológicos del Pacífico,"Calzada Emiliano Zapata  #2943  Int. 6-A, Col. Terán CP. 29050
Tuxtla Gutiérrez, Chis.",16.72747409451480,-93.16758200871540,,961 1 028 506,,RECOP,,Si,Si,,,Playo,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recupera Centro de Reciclaje,"Central Norte 106, San José Terán, CP. 29057
Tuxtla Gutiérrez, Chis.",16.749826834052600,-93.17857263984750,,361 356 4159,,,,Si,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Ariel Cruz,"Satélite Loma Larga, CP. 29045
Tuxtla Gutiérrez, Chis.",16.733668,-93.053704,,961 141 0913,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiapas,Tuxtla Gutiérrez,Recuperadora de Metales Osal,"Terán, 29050
Tuxtla Gutiérrez, Chis.",16.750139874508000,-93.16435303746480,,961 225 5226,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,Chihuahua,Kalischatarra S.A DE R.L. DE C.V.,"Av. Prol. Teófilo Borunda 4105, Santo Niño, CP. 31200
Chihuahua, Chih.",28.650954653271900,-106.06980595065500,Lunes a viernes de 08:00 a 5:00 pm,614 201 0200,http://www.kalischatarra.com/,,,,,,,,,$17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,Chihuahua,Metalica Palomino,"Av. De las Industrias N. 17105 Col. Villas del Real
Chihuahua Chi.",28.74382805273780,-106.12055102736400,,614 493 4959,,,,Si,,,,,,$19.00,$2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,Chihuahua,Aviorte,"Calle Ignacio Rodríguez 169, 20 Aniversario, CP. 31137
Chihuahua, Chih.",28.67869664457210,-106.12766492932700,"Lunes a Viernes 09:00 am - 06:30 pm
Sabado 09:00 am - 3:00 pm",614 182 8960,,,,,,,,,,Si,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,Chihuahua,Kalischatarra S.A DE R.L. DE C.V. Aeropuerto Sucursal Matriz,"Blvd 17101, Juan Pablo II, Aeropuerto, CP. 31385
Chihuahua, Chih.",28.69789062773000,-105.98594058116500,Lunes a viernes de 08:00 a 5:00 pm,614 429 1620 ext 201,http://www.kalischatarra.com/,,,,,,,,,Si,$2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,Chihuahua,Proocomisa,"Av. Juan Pablo Segundo, 5704. Col. Aeropuerto. 
Chihuahua, Chih.",28.646740,-106.013344,"Lunes a Viernes de 08:00 a 05:00
Sábados de 08:00 a 01:00 pm","614 420 8912
614 420 9008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
